year,order,name,conditions,surface,fin_commit,winner,winner_slug,currency,amount
2017,51,Winston-Salem Open,Outdoor,Hard,"$748,960",Roberto Bautista Agut,roberto-bautista-agut,$,748960.0
2017,52,US Open,Outdoor,Hard,"$24,193,400",Rafael Nadal,rafael-nadal,$,24193400.0
2017,53,Moselle Open,Indoor,Hard,"€540,310",Peter Gojowczyk,peter-gojowczyk,€,540310.0
2017,54,St. Petersburg Open,Indoor,Hard,"$1,064,715",Damir Dzumhur,damir-dzumhur,$,1064715.0
2017,55,Chengdu Open,Outdoor,Hard,"$1,138,910",Denis Istomin,denis-istomin,$,1138910.0
2017,56,Shenzhen Open,Outdoor,Hard,"$731,680",David Goffin,david-goffin,$,731680.0
2017,57,China Open,Outdoor,Hard,"$4,280,460",Rafael Nadal,rafael-nadal,$,4280460.0
2017,58,Rakuten Japan Open Tennis Championships 2017,Outdoor,Hard,"$1,706,175",David Goffin,david-goffin,$,1706175.0
2017,59,Shanghai Rolex Masters,Outdoor,Hard,"$8,092,625",Roger Federer,roger-federer,$,8092625.0
2017,60,European Open,Indoor,Hard,"€660,375",Jo-Wilfried Tsonga,jo-wilfried-tsonga,€,660375.0
2017,61,VTB Kremlin Cup,Indoor,Hard,"$823,600",Damir Dzumhur,damir-dzumhur,$,823600.0
2017,62,Intrum Stockholm Open,Indoor,Hard,"€660,375",Juan Martin del Potro,juan-martin-del-potro,€,660375.0
2017,63,Swiss Indoors Basel,Indoor,Hard,"€2,291,860",Roger Federer,roger-federer,€,2291860.0
2017,64,Erste Bank Open 500,Indoor,Hard,"€2,621,850",Lucas Pouille,lucas-pouille,€,2621850.0
2017,65,Rolex Paris Masters,Indoor,Hard,"€4,835,975",Jack Sock,jack-sock,€,4835975.0
2017,66,Nitto ATP Finals,Indoor,Hard,"$8,000,000",Grigor Dimitrov,grigor-dimitrov,$,8000000.0
